,gene length,silent,nonsense,splice site,missense,recurrent missense,frameshift indel,inframe indel,lost start and stop,expression_CCLE,replication_time,HiC_compartment,gene_betweeness,gene_degree,exp_mean,exp_std,methy_mean,methy_std,cna_mean,cna_std,3'UTR,5'UTR,SNP,DEL,INS
TP53,0.0,0.006933767647732014,0.029330287603368976,0.011666917850292113,0.003284445017273374,0.0277903158382925,0.0232094696879232,0.023292440995549613,0.0,0.0009769179106794423,0.003974500199684816,0.006841336528828457,0.14092916904001007,0.19808076562688398,0.039854335836595256,0.0,0.010867994136291692,0.0,0.029116060186753723,0.007268413395497886,0.0,0.0,0.056327261308881715,0.07728666459810257,0.10499468861711059
HRAS,-0.0056619529411716454,-0.006772248971214978,-0.015830347188986474,-0.0015667259652100002,-0.007200578454377993,-0.0015117671523586368,-0.003826640041443327,-0.0009437945871799414,0.0,0.004355575699301215,0.0,0.0036870424407020874,0.06926833624717135,0.07808993371915461,0.02056239923938112,0.0047029152525376455,-0.009089794533505016,-0.009623292835833075,0.015812882805937983,0.0,0.0,-0.0010051181428797351,-0.030283179513346956,0.0226376165479006,-0.004132652455969665
KEAP1,0.0,0.0,0.0,0.0,0.0,0.0,0.014372473928085439,0.07828026974770297,0.0,0.0,0.0,0.0,0.1068534734385515,0.10669129688930556,0.021034078498292225,0.0,0.021914902820778348,0.0,0.014568775331331052,0.0,0.0,0.0,0.07113623175070055,0.061796051527960444,0.03394962666447254
EP300,0.030324088049857534,0.009904667476380247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004759007156444672,0.004523496205049438,0.22292466058102767,0.29646860193328206,0.034624613867363374,0.006861636719939057,0.029315612141760206,0.0,0.0,0.007480354113329424,0.0,0.0,0.017339013781318413,0.0,0.0
NOTCH1,0.047697999091905835,0.008027782720751608,0.04413950867857119,0.0,0.014691516866102261,0.0,0.014891916604719335,0.0,0.0,0.0,0.0019008661057577925,0.004979327843902037,0.1627617005934328,0.19791782494874577,0.02693997751539412,0.0,0.006752543168324521,0.0,0.0,0.0017739500329681523,0.0,0.0,0.055591575734594834,0.030030690692010586,0.0
NFE2L2,0.011655343887846059,0.009572536488790195,0.0,0.0,0.003165745360403316,0.11019633210044305,0.0,0.07239567241426331,0.0,0.00477235689258676,0.00958250607129163,0.007888984116838194,0.12084065415294293,0.11325737490564208,0.036415049168742275,0.0014738911754334505,0.0248548437022722,0.0037069496184529704,0.0,0.00444873640286092,0.001532665721343085,0.0,0.08456584526723482,0.056700264578364634,0.0
PIK3CA,0.028144564026097135,0.01083282485221429,0.0,0.0,0.0014982177995525314,0.10731277681326312,0.0,0.0,0.0,0.0027082941313922027,0.009768473353946455,0.0015633273366944533,0.12138502449415095,0.1260504849748852,0.03289538024039568,0.004087604234273734,0.023354536952634508,0.0,0.0,0.009937162875105626,0.0,0.0,0.08677279422686057,0.0,0.0
CUL3,0.01257742101748055,0.0,0.03744274320645208,0.008307632508763929,0.0,0.0,0.017550005693143855,0.0,0.0,0.002592965994377805,0.0,0.0,0.1800286653607821,0.23881479480072243,0.043967180236567927,0.0,0.005348668415030511,0.0,0.0,0.009024503965850417,0.0,0.0,0.04001246202633724,0.026001565943100213,0.0
CDKN2A,0.0,0.006394793425752332,0.055296214068852934,0.007321296700354696,0.010895116245475511,0.0021761967627121903,0.028026266346820317,0.0,0.0,0.0011619036020125706,0.003428592784683049,0.0,0.12812835494020597,0.17727620395191518,0.0,0.0,0.016833009059729842,0.025451201955743574,0.03818822912248948,0.008944089478848949,0.0,0.0,0.05399543248168137,0.07056444623762897,0.0750872620037022
FBXW7,0.008778622907212014,0.014510125615575742,0.05240100336507919,0.0,0.005147437771408969,0.008102651338156852,0.021344009399507896,0.0,0.0,0.006843683025442082,0.0016413048161216803,0.009292679187435815,0.15928871465286926,0.17719080135562343,0.0,0.0029465829564336854,0.016745141933727475,0.0,0.0370708050136378,0.0022809569476879288,0.0,0.0,0.05339836560964267,0.007185723273046674,0.0
ARID1A,0.06188023296322728,0.00844833037255549,0.05845565464199337,0.0,0.00974294040012147,0.0,0.03893267266095385,0.0,0.0,0.0,0.0,0.0017687187180203956,0.02894609583701166,0.1111401496341351,0.02383942279533499,0.004837099744823908,0.004007792270768001,0.0,0.037180559061533114,0.0022314710189681175,0.0,0.0,0.04547502951531615,0.07585386810527495,0.0
RB1,0.024768008341456538,0.0,0.054647102813310144,0.019731572497786398,0.01719905874656158,0.0,0.0429277920039044,0.0,0.0,0.002848342264297643,0.005024272337525115,0.010778353261925333,0.16638821446352764,0.21910351475388112,0.038368476581653654,0.0034502080758785914,0.0,0.03672787023863089,0.03375298971942575,0.007745867631006709,0.0,0.0,0.021359864183789323,0.059817227201773904,0.04631558833798877
PTEN,0.0,0.009704875268046642,0.060419003144323025,0.013116967749530917,0.014365959933454686,0.0,0.04651012122957571,0.0,0.0,0.0024953129262960116,0.002001710150662306,0.006171660824010716,0.15173439894364138,0.15641114326380012,0.0320709387416952,0.004550275129923842,0.01344050118647988,0.0,0.04159675865775703,0.008115088919121827,0.0,0.0,0.05528500199290498,0.0928084271862496,0.05372760677827815
KMT2D,0.08104617126385766,0.010977204649157857,0.06504924544739477,0.031110215431020327,0.008024288100012211,0.0,0.04186677889127566,0.07784111580914316,0.0,0.005521379098224921,0.0,0.022748213780715787,0.006037849368997039,0.0694684227119251,0.0,0.0079830147324646,0.0,0.0,0.0,0.002693504933060503,0.0,0.0,0.06360765367551613,0.09023556604950272,0.11245798522634076
KDM6A,0.07858077065618949,0.010257885669159694,0.04811347885928957,0.06074907132110696,0.007106466494646524,0.0,0.030349303363203017,0.0,0.0,0.008205831055681012,0.005814520828401143,0.01023459980495317,0.06430349458555606,0.07269846185190398,0.013654634517395431,0.0033909857715743452,0.0023948570157024396,0.0,0.017646011339218337,0.0,0.0,0.0,0.02486569785653353,0.02488396008324692,0.04913286380913329
FAT1,0.06575092607068672,0.008568779710849295,0.06766774046911811,0.024952626813088963,0.006256559270045675,0.0,0.030349504132229338,0.0,0.0,0.0,0.0018887408446165987,-0.016937186753071987,0.022308832385133148,0.059500490515613735,0.02173691911522685,0.0,0.0,0.0,0.03138738970054561,0.0,0.0,0.0,0.06343236736747954,0.09068398710336545,0.05304950385225349
NF1,0.06090351685144607,0.004434688467857523,0.043378848878176474,0.02818001442233098,0.002641827573597072,0.0,0.027596691472821705,0.0,0.0,0.0,0.0036511996785332235,0.0,0.038844829670461656,0.0668531093991257,0.023212682048514094,0.0,0.005150120301556427,0.0,0.021201771892024907,0.0,0.0,0.0,0.055788727819397615,0.05212557271787799,0.0680621508320306
