gene,gene length,silent,nonsense,splice site,missense,recurrent missense,frameshift indel,inframe indel,lost start and stop,expression_CCLE,replication_time,HiC_compartment,gene_betweeness,gene_degree,exp_mean,exp_std,methy_mean,methy_std,cna_mean,cna_std,3'UTR,5'UTR,SNP,DEL,INS
AADACL3,1224.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,17.149915778602672,454.0,0.02278783,0.0,0.0,0.0,0.0,0.33430876542750776,0.0942759289360785,-0.05285,0.05354999999999999,0,0,1,0,0
ABCA4,6822.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.96714321545631,370.0,-0.001895926,0.0,1.0,1.8459112430213989,0.9863004569177688,0.7935132792580649,0.14863794892311044,-0.0352,0.0384,0,0,1,0,0
ADORA1,981.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.839320369899735,453.0,0.03682687,9.132376682258703e-06,7.0,5.53730362855219,1.0697918811931015,0.5394805929911269,0.2277820778951383,-0.0631,0.06380000000000001,0,0,1,0,0
AGBL4,1512.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.00879537716172,1041.0,-0.01843567,0.0,0.0,0.7202908962364116,0.8730433263032673,0.33430876542750776,0.0942759289360785,0.00185,0.00495,0,0,1,0,0
AGL,4599.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.144227050590228,595.0,0.008860483,0.00015715112145144264,47.0,8.928024289279556,0.4607870128422448,0.029190173059070432,0.008854944696123367,-0.0352,0.0384,0,0,1,0,0
AIM1L,4986.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.961695556542946,217.0,0.02159451,0.0,0.0,3.535299236818368,1.6516219667428362,0.33430876542750776,0.0942759289360785,0.01640990650377942,0.08441240832803402,0,0,1,0,0
AMPD2,2640.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19.916244241850933,201.0,0.029085700000000006,1.391998329508335e-05,15.0,9.91965589313553,0.35328885120536263,0.057227713406500236,0.009384151383174336,-0.1058,0.0,0,0,1,0,0
AMY2B,1536.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.93280760069162,974.0,-0.01881541,0.0,1.0,6.597792116848428,0.952875416420978,0.920919896391606,0.03471812955516602,-0.06319999999999999,0.0639,0,0,1,0,0
ARHGAP29,3786.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.83041833826032,327.0,-0.008548422,1.1210784456458e-05,9.0,6.6742542676106416,1.0349660185087788,0.33430876542750776,0.0942759289360785,0.00185,0.00495,0,0,1,0,0
ARHGAP30,3306.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.39421585748761,250.0,0.02271094,0.0,0.0,12.529981305860119,0.3879198700001853,0.33430876542750776,0.0942759289360785,0.01640990650377942,0.08441240832803402,0,0,1,0,0
ARHGEF11,4689.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,19.87001125164467,350.0,0.03612695,6.617398398325312e-05,15.0,9.092911105027666,0.9978287437394148,0.17175233685149374,0.13882791347643875,-0.00815,0.00865,0,0,2,0,0
ARHGEF2,2961.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,20.842672600659128,213.0,0.0321663,7.339305742058517e-05,42.0,11.756828623002384,0.4194156663279841,0.06838496743193548,0.025086672591670092,-0.0352,0.0384,0,0,2,0,0
ARID1A,6858.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,19.89647151135277,182.0,0.02749164,0.00010715271733528008,52.0,11.044265699833323,0.7041961641493321,0.039587971757160466,0.011402338667179985,-0.05195,0.12912617537380508,0,0,2,1,0
ASAP3,2712.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.003026469709308,159.0,0.02943262,8.808401607953754e-06,6.0,7.2129100958173,1.1334743724694325,0.33430876542750776,0.0942759289360785,0.01640990650377942,0.08441240832803402,0,0,1,0,0
ASPM,10434.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,17.75876649180669,614.0,-0.02455929,4.4378853334342045e-05,20.0,9.668980140376744,0.6330663244638528,0.03955859024311656,0.008396766036785512,0.010725,0.017948311201893063,0,0,2,0,0
ATG4C,1377.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,17.749720840797345,415.0,0.0051843359999999995,1.020548598687891e-06,10.0,7.888745809017648,0.3835039863866889,0.06211310172983797,0.02038387906770396,0.0196,0.0215,0,0,1,0,0
ATP2B4,3618.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.96919650301403,256.0,0.03531427,0.00021100210222652768,31.0,9.761675168720483,0.7990131988562674,0.03584533283253477,0.011916107663094474,0.1549,0.15810000000000002,0,0,1,0,0
B3GALNT2,1503.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.033295551249786,350.0,0.01637511,1.152263533277196e-05,8.0,7.982368971998818,0.4670312183456961,0.03444412790569811,0.009848409635101429,0.01640990650377942,0.08441240832803402,0,0,1,0,0
BARHL2,1164.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.331670651740048,897.0,-0.004452729,0.0,1.0,0.20342260484501126,0.7706487400264608,0.5770785159029499,0.2259878778708254,-0.06319999999999999,0.0639,0,0,1,0,0
BCL10,702.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18.41181093901937,384.0,0.002841418,0.0003020944081945401,52.0,9.1619059831931,0.32808664768832024,0.9433721459573438,0.048993297693756856,-0.02705,0.02925,0,0,1,0,0
BTG2,477.0,0.1,0.0,0.0,0.9,0.0,0.0,0.0,0.0,19.132083468932077,420.0,0.02587524,8.64110050453106e-05,19.0,12.450053146823398,0.8724616598985883,0.04074611511740011,0.009147369421161495,-0.02095882352941176,0.1186091260194025,0,0,10,0,0
C1orf112,2562.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,17.70036385327619,614.0,0.0076672519999999985,1.4515005059870755e-05,7.0,8.755699249500882,0.5319839909685918,0.33430876542750776,0.0942759289360785,-0.02555,0.02625,0,0,1,0,0
C1orf27,1365.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.084115975475388,399.0,-0.01368128,1.446933970076189e-06,2.0,7.881969593728205,0.4325876014216183,0.33430876542750776,0.0942759289360785,-0.00815,0.00865,0,0,1,0,0
C1orf61,471.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,21.068600517039922,201.0,0.02683985,0.0,0.0,4.3541091040401065,2.066888694786475,0.40139660491901386,0.1871939949886897,0.2265,0.2233,0,0,1,0,0
C1orf87,1641.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16.014508291528113,942.0,-0.01254231,0.0,1.0,0.021882035080131475,0.0928376123479373,0.5892396100666463,0.14804138843936482,0.00185,0.00495,0,0,2,0,0
C8A,1755.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.255073948475456,713.0,-0.01451069,0.00010421338130940842,2.0,0.13051360876692294,0.3259280353729208,0.4179711069473601,0.10874795370210866,-0.1231,0.1254,0,0,1,0,0
CACNA1E,6942.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.764830133386386,832.0,0.009653621999999999,4.1100815478365905e-07,2.0,3.227157751679342,2.1876917931960844,0.33430876542750776,0.0942759289360785,-0.02555,0.02625,0,0,1,0,0
CADM3,1299.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.603430174728356,785.0,0.014330200000000001,0.0,0.0,7.437753768776657,1.923341713804644,0.33430876542750776,0.0942759289360785,0.0196,0.0215,0,0,1,0,0
CAMSAP2,4437.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.90830553429165,374.0,0.01211286,2.454500227959515e-06,5.0,6.077805729151598,0.5626788604692179,0.33430876542750776,0.0942759289360785,0.2801,0.27990000000000004,0,1,2,0,0
CASZ1,5280.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19.626334678869828,433.0,0.02734981,3.4907929278278277e-07,2.0,7.4535455293874815,0.8586707461862579,0.04967981902331205,0.07058412985897404,-0.007450000000000002,0.00955,0,0,2,0,0
CD1A,984.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.883001195211133,833.0,0.002641513,1.4253509517400783e-06,4.0,4.292714124273392,1.6617330441734663,0.8759726364529229,0.06719402348813629,0.01640990650377942,0.08441240832803402,0,0,1,0,0
CD2,1056.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19.412549173408728,431.0,0.02050202,0.00013403382146677872,16.0,9.949080900740164,1.5685009733337163,0.33430876542750776,0.0942759289360785,-0.02555,0.02625,0,0,1,0,0
CD58,753.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,19.40199360657544,418.0,0.01856625,0.0001355243778804014,10.0,8.158042020547352,0.8805699842982709,0.10501694700501024,0.18232916245434166,-0.177225,0.20843019664866225,0,0,1,1,0
CDK11A,2343.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.07194637223368,504.7298105682952,0.01437803011576996,0.0005184292897198111,50.0,9.344507956053896,0.5566372331882966,0.33430876542750776,0.0942759289360785,0.01640990650377942,0.08441240832803402,0,0,1,0,0
