gene,gene length,silent,nonsense,splice site,missense,recurrent missense,frameshift indel,inframe indel,lost start and stop,expression_CCLE,replication_time,HiC_compartment,gene_betweeness,gene_degree,exp_mean,exp_std,methy_mean,methy_std,cna_mean,cna_std,3'UTR,5'UTR,SNP,DEL,INS
AADACL3,1224.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,17.149915778602672,454.0,0.02278783,0.0,0.0,0.251835509900987,0.9243072906060622,0.2831501280467507,0.0941318052000344,0.00135,0.00465,0,0,1,0,0
AADACL4,1224.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.149915778602672,454.0,0.02278783,0.0,0.0,0.1232324412499241,0.3451401228362727,0.2831501280467507,0.0941318052000344,0.02075275569172767,0.10254296618853706,0,0,1,0,0
ABCA4,6822.0,0.2222222222222222,0.0,0.0,0.6666666666666666,0.0,0.1111111111111111,0.0,0.0,18.96714321545631,370.0,-0.001895926,0.0,1.0,3.666917241120426,2.3399174914303242,0.9018984853413774,0.10463537319893068,0.08703076923076923,0.15117385500763622,0,1,9,0,1
ABCB10,2217.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,17.964811264563924,277.0,0.02002447,2.798207415238828e-05,12.0,8.813176346972968,0.5728427720383752,0.040034711657356566,0.007197347308155935,0.094075,0.15994072925618413,0,0,2,0,0
ABCD3,1980.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,18.81072412480923,348.0,-0.007712561,0.00016227685446233104,50.0,9.924036773641554,0.596081334780665,0.060735079681295774,0.02130745236380185,0.0172,0.017,0,0,2,0,0
ABL2,3549.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,18.32539769382264,301.0,0.0055768530000000005,0.00013322127512867526,35.0,9.393458609277692,0.6169646555341903,0.22248754600891926,0.21980736483606306,0.10175,0.10125,0,0,2,0,0
ACADM,1278.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,17.22067023076923,578.0,-0.01324586,8.213403646317276e-05,49.0,9.568883174723826,0.8664867646671508,0.013322594187294229,0.0023544689410142576,-0.04195,0.04245,0,0,1,0,0
ACAP3,2505.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,20.73398019066006,273.0,0.02773012,2.23720235201786e-08,2.0,10.151470020882117,0.7405359076006363,0.2831501280467507,0.0941318052000344,0.02075275569172767,0.10254296618853706,0,0,1,1,0
ACBD3,1587.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,19.52879231723525,214.0,0.02416004,0.00014136214738912968,24.0,10.449672034130687,0.5042891414997803,0.054585142269917286,0.02473283485980244,0.09085,0.09045,1,0,3,0,0
ACOT7,1143.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19.295783505122095,176.0,0.02580471,8.441698555815318e-05,25.0,10.195059112581642,0.8231535125332194,0.033809500816275144,0.008564118963485435,-0.0002499999999999985,0.03586157414280638,0,0,2,0,0
