gene	Total SNV Mutations	SNVs Unmapped to Ref Tx	inactivating count	inactivating p-value	inactivating BH q-value
IVL	2	0	2	1e-05	0.00097
GLTSCR1	2	0	2	0.00071	0.034435
KRT1	2	0	2	0.00114	0.036860000000000004
GTF2IRD1	2	0	2	0.00163	0.0395275
ELF4	2	0	2	0.00238	0.044481428571428575
DRAM2	2	0	2	0.00314	0.044481428571428575
UBE4B	2	0	2	0.00321	0.044481428571428575
CAND1	2	0	2	0.00467	0.04453916666666667
C11orf52	3	0	2	0.00477	0.04453916666666667
PTPRK	2	0	2	0.00489	0.04453916666666667
TGM1	2	0	2	0.00526	0.04453916666666667
DNAH2	2	0	2	0.00551	0.04453916666666667
SYDE2	1	0	1	0.00719	0.052186
RPL36A-HNRNPH2	2	0	2	0.00777	0.052186
STAB1	2	0	2	0.00807	0.052186
BCL3	3	0	2	0.00899	0.054501875
TRIP11	2	0	2	0.012087513598452799	0.06534450701948209
DMD	2	0	2	0.012137837280153422	0.06534450701948209
SCG5	2	0	2	0.01312146540525646	0.06534450701948209
PDCL	2	0	2	0.013473094230821051	0.06534450701948209
TMIGD1	2	0	2	0.016611571620791042	0.07228120219287755
PBRM1	3	0	3	0.016728282507234984	0.07228120219287755
VAV3	2	0	2	0.017138841757074058	0.07228120219287755
ZNF208	1	0	1	0.01876348625574632	0.07293781487329874
DLL1	1	0	1	0.01879840589518009	0.07293781487329874
VPRBP	1	0	1	0.02081902025690671	0.07610618774690378
FAM209A	2	0	2	0.02118419658934435	0.07610618774690378
NONO	2	0	2	0.02285087518851972	0.07657747627479787
DNAH17	1	0	1	0.022894297030609675	0.07657747627479787
MAGED1	4	0	2	0.024775165374228872	0.07799766328649989
RAB27B	1	0	1	0.024927088266819553	0.07799766328649989
KCNV2	1	0	1	0.026460626587637596	0.07985734350018853
NYAP2	2	0	2	0.02879106325396597	0.07985734350018853
MUCL1	2	0	2	0.02900063801403631	0.07985734350018853
PSMA5	1	0	1	0.029462891488170648	0.07985734350018853
FBN2	2	0	2	0.030653220120773688	0.07985734350018853
RABL6	1	0	1	0.030693677102516883	0.07985734350018853
OR6V1	1	0	1	0.03166761669516752	0.07985734350018853
YEATS2	1	0	1	0.032701111837802485	0.07985734350018853
WDFY4	2	0	2	0.03327012010513358	0.07985734350018853
ART5	1	0	1	0.033754134881522985	0.07985734350018853
ARHGEF38	1	0	1	0.034737902525445515	0.08022801297543368
WDR92	4	0	2	0.036599202137393406	0.0825609908680735
SHBG	1	0	1	0.0409970482125287	0.090379856286711
NEURL4	1	0	1	0.04328629555882608	0.09234893808241715
A2M	1	0	1	0.04379434177104318	0.09234893808241715
ZNF449	2	0	2	0.05214036185411127	0.10760883191167646
USP9X	4	0	2	0.05589090096132349	0.11294619569267457
MAGEA1	2	0	1	0.06049972775122512	0.11841369594781008
DNAH5	4	0	2	0.061724584902166535	0.11841369594781008
CAMSAP1	1	0	1	0.06225874735400324	0.11841369594781008
