gene	Total Mutations	Unmapped to Ref Tx	num recurrent	position entropy	mean vest score	entropy p-value	vest p-value	combined p-value	entropy BH q-value	vest BH q-value	combined BH q-value
CTNNB1	45	0	37	0.6244538214756219	0.7621777777777778	0.0	0.0	2.402585092994044e-09	0.0	0.0	1.2730097115228941e-05
EEF1A1	12	0	8	0.4421141086977403	0.6912500000000001	0.0	0.01781	2.9459379671685077e-06	0.0	0.6505762667911542	0.0042061413926084736
TP53	58	0	13	0.8473846722818861	0.6541724137931034	0.0	0.0	2.402585092994044e-09	0.0	0.0	1.2730097115228941e-05
KCNA7	6	0	3	0.6934264036172708	0.8668333333333335	0.01492	0.0	2.494322339857169e-06	1.0	0.0	0.0042061413926084736
DNAH2	11	0	3	0.6934264036172708	0.3673636363636364	0.0	0.38641	5.202539910666669e-05	0.0	0.9779181702954471	0.039379511023810494
PIK3CA	7	0	3	0.7580392711198944	0.9192857142857144	0.00153	1e-05	2.90629819030785e-07	0.4893320588235294	0.026492500000000002	0.0006881855650682263
XPO1	6	0	4	0.4841962570206112	0.9114999999999999	5e-05	0.00034	3.2113089237913287e-07	0.05887222222222222	0.1715704761904762	0.0006881855650682263
EP300	6	0	3	0.6934264036172708	0.851	0.00043	4e-05	3.247077309937842e-07	0.26492499999999997	0.074179	0.0006881855650682263
GRIA2	10	0	4	0.7195867761904634	0.7794000000000001	3e-05	0.00643	3.1753450165959975e-06	0.052985000000000004	0.5539732520325203	0.0042061413926084736
ENGASE	5	0	3	0.5904362833084088	0.865	0.00335	9e-05	4.828370489964917e-06	0.8658524390243902	0.08670272727272728	0.005538644700683585
SCARF2	5	0	3	0.5904362833084088	0.6026	0.00193	0.00017	5.226615740948933e-06	0.582835	0.12467058823529413	0.005538644700683585
RALGAPB	4	0	3	0.4056390622295664	0.98625	0.00253	0.00018	7.105191641782468e-06	0.6874464102564103	0.12467058823529413	0.0068448832570880734
KMT2D	17	0	4	0.7897710354051725	0.31776470588235295	2e-05	0.07454	2.149166748545399e-05	0.042388	0.834570185722384	0.01897101362849105
GNAS	5	0	3	0.4056390622295664	0.6378	0.0014	0.00116	2.327292414554908e-05	0.4893320588235294	0.32043309523809527	0.01897101362849105
SIPA1L2	6	0	3	0.4056390622295664	0.5391666666666667	4e-05	0.16201	8.389997821212216e-05	0.052985000000000004	0.8759285561224489	0.05927253794092391
DUOXA2	3	0	3	0.0	0.862	0.01135	0.00256	0.000332583273101927	1.0	0.4447265573770492	0.22027405906632003
TRAK2	7	0	4	0.3109175070825711	0.18071428571428574	4e-05	0.79663	0.00036179735501973303	0.052985000000000004	1.0	0.2255274453614183
GRAP2	5	0	3	0.5904362833084088	0.6368	0.00515	0.00903	0.000510431600454119	1.0	0.6129465509682092	0.2626005854414215
PLA2G3	6	0	3	0.4056390622295664	0.23733333333333337	0.00011	0.43101	0.0005194670269679506	0.116567	0.9972813566263825	0.2626005854414215
STK3	3	0	3	0.0	0.7859999999999999	0.00151	0.03219	0.0005313582390457052	0.4893320588235294	0.7367213570634037	0.2626005854414215
ZNF324B	2	0	0	1.0	0.66	1.0	5e-05	0.0005451743776268069	1.0	0.074179	0.2626005854414215
CFL2	2	0	0	1.0	0.9620000000000001	1.0	5e-05	0.0005451743776268069	1.0	0.074179	0.2626005854414215
DRP2	7	0	4	0.4841962570206112	0.574	0.0003	0.186	0.0006022905072225974	0.21194	0.8902628726287263	0.2730219686974321
CDKN2A	3	0	0	1.0	0.9673333333333334	1.0	6e-05	0.0006432699597445298	1.0	0.074179	0.2730219686974321
SETD1A	3	0	3	0.0	0.6779999999999999	0.00268	0.02242	0.0006441020305214498	0.709999	0.6935863065629221	0.2730219686974321
PHF14	2	0	0	1.0	0.9855	1.0	7e-05	0.000739691072114044	1.0	0.074179	0.29031504782194534
RPS6KB2	2	0	0	1.0	0.9764999999999999	1.0	7e-05	0.000739691072114044	1.0	0.074179	0.29031504782194534
PLEKHG1	5	0	3	0.5904362833084088	0.55	0.00062	0.12005	0.0007819451446753804	0.28565826086956525	0.8647750368979932	0.2959383106473217
ODF2	4	0	3	0.4056390622295664	0.3755	0.00023	0.33754	0.0008123256462679869	0.17409357142857143	0.9650414047112451	0.29683499563799504
