Gene	ID	gene length	non-silent snv	silent snv	nonsense	lost stop	splice site	lost start	missense	recurrent missense	normalized missense position entropy	frameshift indel	inframe indel	normalized mutation entropy
AADACL3	NA	1224	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
AADACL4	NA	1224	3	1	0	0	0	0	3	0	1.0	0.0	0.0	0.75
ABCA4	NA	6822	7	5	0	0	0	0	7	0	1.0	0.0	0.0	1.0
ABCD3	NA	1980	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
ABL2	NA	3549	2	2	0	0	0	0	2	0	1.0	1.0	0.0	1.0
ACADM	NA	1278	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
ACAP3	NA	2505	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
ACBD3	NA	1587	6	0	0	0	0	0	6	0	1.0	0.0	0.0	0.7420981285103057
ACBD6	NA	849	3	2	0	0	2	0	1	0	1.0	0.0	0.0	0.8277293767706428
ACOT11	NA	1824	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
ACP6	NA	1287	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
ACTA1	NA	1134	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
ACTL8	NA	1101	3	0	2	0	0	0	1	0	1.0	0.0	0.0	0.579380164285695
ACTN2	NA	2685	1	5	0	0	0	0	1	0	1.0	0.0	0.0	1.0
ACTRT2	NA	1134	3	3	0	0	0	0	3	0	1.0	0.0	0.0	1.0
ADAM15	NA	2592	3	2	0	0	0	0	3	0	1.0	0.0	0.0	0.8277293767706428
ADAM30	NA	2373	1	1	0	0	0	0	1	0	1.0	0.0	0.0	1.0
ADAMTS4	NA	2514	3	2	0	0	0	0	3	0	1.0	0.0	0.0	1.0
ADAMTSL4	NA	3225	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
ADAR	NA	3681	2	1	0	0	0	0	2	0	1.0	0.0	0.0	1.0
ADCK3	NA	1944	2	0	0	0	0	0	2	0	1.0	2.0	0.0	0.75
ADCY10	NA	4833	2	2	0	0	0	0	2	0	1.0	0.0	0.0	1.0
ADIPOR1	NA	1128	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
ADORA1	NA	981	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
ADORA3	NA	1044	2	2	0	0	0	0	2	0	1.0	0.0	0.0	1.0
ADSS	NA	1371	3	0	0	0	0	0	3	0	1.0	0.0	0.0	0.579380164285695
AGL	NA	4599	1	2	0	0	0	0	1	0	1.0	0.0	0.0	1.0
AGMAT	NA	1059	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
AGRN	NA	6138	0	4	0	0	0	0	0	0	1.0	0.0	0.0	1.0
AGT	NA	1458	2	4	0	0	0	0	2	0	1.0	0.0	0.0	0.8710490642551527
AHCTF1	NA	6828	9	0	1	0	0	0	8	0	1.0	0.0	0.0	0.9298966940476158
AHDC1	NA	4812	9	1	1	0	0	0	8	0	1.0	1.0	0.0	0.8948855177025862
AIDA	NA	921	2	0	0	0	0	0	2	0	1.0	0.0	0.0	-0.0
AIM1L	NA	4986	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
AJAP1	NA	1236	2	0	0	0	0	1	1	0	1.0	0.0	0.0	1.0
AK2	NA	720	0	2	0	0	0	0	0	0	1.0	0.0	0.0	1.0
AK4	NA	672	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
AK5	NA	1689	13	0	1	0	0	0	12	0	1.0	1.0	0.0	0.849914551407318
AKR1A1	NA	978	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
AKR7A2	NA	1080	1	1	0	0	0	0	1	0	1.0	0.0	0.0	1.0
AKR7A3	NA	996	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
AKT3	NA	1440	4	0	0	0	0	0	4	0	1.0	0.0	0.0	1.0
ALDH4A1	NA	1692	0	2	0	0	0	0	0	0	1.0	0.0	0.0	1.0
ALDH9A1	NA	1557	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
ALPL	NA	1575	4	0	0	0	0	0	4	0	1.0	0.0	0.0	0.75
AMIGO1	NA	1482	1	1	0	0	0	0	1	0	1.0	0.0	0.0	1.0
