gene	gene length	silent	nonsense	splice site	missense	recurrent missense	normalized missense position entropy	frameshift indel	inframe indel	normalized mutation entropy	lost start and stop	missense to silent	non-silent to silent	inactivating p-value	entropy p-value	vest p-value	combined p-value	expression_CCLE	replication_time	HiC_compartment	gene_betweeness	gene_degree
A3GALT2	1023	0.5	0.0	0.0	0.5	0.0	1.0	0.0	0.0	1.0	0.0	0.5	0.5	1.0	1.0	0.5652911249293386	0.8877413313610222	649403.9971593919	443.8699578934521	0.020029546355861055	0.0	0.0
AADACL3	1224	0.1111111111111111	0.1111111111111111	0.0	0.7777777777777778	0.0	1.0	0.0	0.0	1.0	0.0	3.5	4.0	0.4551661356395084	1.0	1.0	1.0	145424.0	454.0	0.02278783	0.0	0.0
AADACL4	1224	0.16666666666666666	0.16666666666666666	0.08333333333333333	0.5833333333333334	0.0	1.0	0.0	0.0	0.8894714728255649	0.0	2.3333333333333335	3.3333333333333335	0.02457485500835545	1.0	0.4589261128958238	0.8163680844251869	145424.0	454.0	0.02278783	0.0	0.0
ABCA4	6822	0.21428571428571427	0.07142857142857142	0.0	0.6964285714285714	0.05357142857142857	0.9769326557725232	0.017857142857142856	0.0	0.9496804108256012	0.0	3.0	3.3846153846153846	0.7142857142857143	0.09773260359655983	0.17054339327599688	0.0849097681703576	512481.5	370.0	-0.001895926	0.0	1.0
ABCB10	2217	0.2	0.0	0.0	0.6666666666666666	0.0	1.0	0.13333333333333333	0.0	0.9658722633586913	0.0	2.5	3.0	1.0	1.0	0.03218849583158979	0.1427928722625167	255826.4	277.0	0.02002447	2.798207415238828e-05	12.0
ABCD3	1980	0.26666666666666666	0.06666666666666667	0.06666666666666667	0.6	0.0	1.0	0.0	0.0	0.9658722633586913	0.0	1.8	2.2	0.5197505197505198	1.0	0.7490636704119851	0.96549160438368	459823.6	348.0	-0.007712561	0.00016227685446233104	50.0
ABL2	3549	0.17142857142857143	0.08571428571428572	0.02857142857142857	0.7142857142857143	0.0	1.0	0.0	0.0	0.944297422316061	0.0	3.5714285714285716	4.142857142857143	0.4950495049504951	1.0	0.063299151791366	0.2379974268731629	328468.0	301.0	0.0055768530000000005	0.00013322127512867526	35.0
ACADM	1278	0.2	0.05	0.0	0.75	0.0	1.0	0.0	0.0	0.976862178684024	0.0	3.0	3.2	0.9174311926605504	1.0	0.6253908692933083	0.918935856067428	152733.9	578.0	-0.01324586	8.213403646317276e-05	49.0
ACAP3	2505	0.21428571428571427	0.0	0.0	0.7857142857142857	0.0	1.0	0.0	0.0	0.9624786378518296	0.0	2.75	2.75	1.0	1.0	0.6049606775559588	0.9090089648148136	1744013.0	273.0	0.02773012	2.23720235201786e-08	2.0
ACBD3	1587	0.15	0.15	0.05	0.6	0.0	1.0	0.05	0.0	0.8425512852639035	0.0	3.0	4.25	0.16377333770062233	1.0	0.025112377891062503	0.11763628264808172	756400.3	214.0	0.02416004	0.00014136214738912968	24.0
ACBD6	849	0.16666666666666666	0.16666666666666666	0.16666666666666666	0.5	0.0	1.0	0.0	0.0	0.8710490642551527	0.0	1.5	2.5	0.1431229426077	1.0	0.40666937779585205	0.7725720875290994	543108.1	445.0	0.01167259	2.050000935228513e-06	3.0
ACOT11	1824	0.23529411764705882	0.0	0.0	0.7058823529411765	0.0	1.0	0.0	0.058823529411764705	0.9424351665604174	0.0	2.4	2.6	1.0	1.0	0.05617661929105106	0.21792341079126426	688013.7	415.0	0.01756964	7.678666519753551e-08	4.0
ACOT7	1143	0.25	0.08333333333333333	0.0	0.6666666666666666	0.0	1.0	0.0	0.0	1.0	0.0	2.0	2.25	0.26860059092129995	1.0	0.5549389567147613	0.881740931845808	643589.5	176.0	0.02580471	8.441698555815318e-05	25.0
ACP6	1287	0.5	0.1	0.0	0.4	0.0	1.0	0.0	0.0	1.0	0.0	0.6666666666666666	0.8333333333333334	0.5494505494505495	1.0	0.6013229104028863	0.9071696934520688	649403.9971593919	443.8699578934521	0.020029546355861055	3.0041311957330638e-06	10.0
ACTA1	1134	0.5	0.0	0.0	0.5	0.0	1.0	0.0	0.0	1.0	0.0	0.8888888888888888	0.8888888888888888	1.0	1.0	0.6770480704129993	0.9411056219019924	243405.2	361.0	0.02946144	0.0010771302966454367	109.0
ACTL8	1101	0.2777777777777778	0.0	0.0	0.7222222222222222	0.0	1.0	0.0	0.0	0.9733541703813188	0.0	2.1666666666666665	2.1666666666666665	1.0	1.0	0.8598452278589854	0.9896843280623624	249962.3	416.0	0.02650356	0.0	1.0
ACTN2	2685	0.35714285714285715	0.07142857142857142	0.0	0.5714285714285714	0.0	1.0	0.0	0.0	0.9851418144516784	0.0	1.4545454545454546	1.6363636363636365	0.7107320540156361	1.0	0.7479431563201197	0.965167014300528	427179.7	682.0	-0.009612596	0.00024635454564851135	62.0
