gene	Total SNV Mutations	SNVs Unmapped to Ref Tx	inactivating count	inactivating p-value	inactivating BH q-value
CDKN2A	16	0	6	3e-05	0.03939
SMAD4	12	0	6	0.00034	0.22321000000000002
ARID1A	7	0	4	0.0009	0.3635588339535708
RAG1	3	0	3	0.00189	0.3635588339535708
LPL	3	0	2	0.00275	0.3635588339535708
GIPC2	2	0	2	0.00284	0.3635588339535708
KLC3	2	0	2	0.00375	0.3635588339535708
SSPO	2	0	2	0.00377	0.3635588339535708
TWISTNB	2	0	2	0.00399	0.3635588339535708
ARHGAP5	5	0	2	0.00405	0.3635588339535708
USO1	2	0	2	0.00461	0.3635588339535708
TP53	48	0	9	0.00594	0.3635588339535708
SETDB1	2	0	2	0.00628	0.3635588339535708
MTSS1L	3	0	2	0.00647	0.3635588339535708
MUC4	6	0	2	0.00663	0.3635588339535708
PCK2	3	0	2	0.00668	0.3635588339535708
SLC17A8	2	0	2	0.00817	0.3635588339535708
KCTD8	1	0	1	0.00855	0.3635588339535708
COL19A1	3	0	2	0.00875	0.3635588339535708
ABTB2	3	0	2	0.010193679918450561	0.3635588339535708
DNAH11	11	0	3	0.010841166075823116	0.3635588339535708
ZNF224	3	0	2	0.011971603356837581	0.3635588339535708
FRAS1	4	0	2	0.012330304188604332	0.3635588339535708
CDC42BPG	5	0	2	0.012815583749839805	0.3635588339535708
ANKS1A	4	0	2	0.012922067013839534	0.3635588339535708
OSBPL5	2	0	2	0.013062845348973914	0.3635588339535708
MAP9	1	0	1	0.014371326329706969	0.3635588339535708
LACC1	1	0	1	0.01448037185594926	0.3635588339535708
RAPGEF3	2	0	2	0.015064324666325209	0.3635588339535708
COL5A2	7	0	3	0.015758951084215836	0.3635588339535708
LMBR1	2	0	2	0.01711068904744794	0.3635588339535708
JADE1	1	0	1	0.0174901617839965	0.3635588339535708
ASPHD2	2	0	1	0.01823486506199854	0.3635588339535708
ZNF432	1	0	1	0.01843691808477295	0.3635588339535708
TMEM125	1	0	1	0.018785339920725865	0.3635588339535708
HAUS6	1	0	1	0.018840197445269227	0.3635588339535708
PLEKHA7	3	0	2	0.01903637851935048	0.3635588339535708
HMGCS2	1	0	1	0.020469571981249872	0.3635588339535708
PDE8A	3	0	2	0.020812087660513227	0.3635588339535708
KRT73	1	0	1	0.02082682495053629	0.3635588339535708
PLCD4	5	0	2	0.021151934344395794	0.3635588339535708
MAGEC1	8	0	3	0.021777952001393788	0.3635588339535708
AMOT	3	0	2	0.022283129442698932	0.3635588339535708
DNAJC28	1	0	1	0.022338880822070813	0.3635588339535708
CCDC105	1	0	1	0.023082960158810766	0.3635588339535708
TWF1	1	0	1	0.023323615160349854	0.3635588339535708
METTL14	2	0	1	0.02369949046095509	0.3635588339535708
PIP4K2A	1	0	1	0.023989444644356483	0.3635588339535708
TBC1D10A	1	0	1	0.024640252316183716	0.3635588339535708
GSTA4	1	0	1	0.024862633947440392	0.3635588339535708
ATP8B4	2	0	1	0.02486943546381497	0.3635588339535708
DIAPH2	1	0	1	0.02535175560907593	0.3635588339535708
SF1	2	0	1	0.02621094569092053	0.3635588339535708
CD86	1	0	1	0.027119379508596844	0.3635588339535708
NR6A1	2	0	2	0.027627362139462923	0.3635588339535708
KIAA1524	1	0	1	0.02800179211469534	0.3635588339535708
CRYBG3	2	0	1	0.028046557285093254	0.3635588339535708
ANKRD28	1	0	1	0.028104887439925803	0.3635588339535708
FERD3L	1	0	1	0.028256569652444195	0.3635588339535708
SOCS4	1	0	1	0.029376340295525983	0.3635588339535708
TYW3	1	0	1	0.029411764705882353	0.3635588339535708
ATP8A1	5	0	3	0.02982581722739203	0.3635588339535708
IRF1	1	0	1	0.02983382559145559	0.3635588339535708
TRIO	7	0	2	0.029990403071017274	0.3635588339535708
SPNS1	2	0	1	0.030902348578491966	0.3635588339535708
OR4K14	1	0	1	0.03136959658698789	0.3635588339535708
KLHL17	1	0	1	0.03137353328731882	0.3635588339535708
CHD4	5	0	2	0.031618553767350684	0.3635588339535708
ZEB2	8	0	2	0.031753087987806815	0.3635588339535708
RAB8A	1	0	1	0.032679738562091505	0.3635588339535708
SDF4	2	0	1	0.03270325070311989	0.3635588339535708
EXOC7	1	0	1	0.03342692873378794	0.3635588339535708
FGF2	1	0	1	0.033732501264968795	0.3635588339535708
RREB1	9	0	2	0.03374388392103931	0.3635588339535708
LAMP1	1	0	1	0.03375071720274056	0.3635588339535708
SDR9C7	1	0	1	0.03411921252857484	0.3635588339535708
SPATA13	1	0	1	0.03463323405139572	0.3635588339535708
MCM10	1	0	1	0.035290796160361376	0.3635588339535708
CHD6	8	0	2	0.03580379520229144	0.3635588339535708
SLCO1B7	1	0	1	0.035904064340083294	0.3635588339535708
PLA2G4B	4	0	1	0.03611151235013722	0.3635588339535708
DECR2	1	0	1	0.036349096724946385	0.3635588339535708
ZIM3	1	0	1	0.03667840375586855	0.3635588339535708
BAP1	1	0	1	0.03681749567394426	0.3635588339535708
C10orf2	2	0	2	0.037305080952025664	0.3635588339535708
RCOR1	1	0	1	0.03744757339724386	0.3635588339535708
CACNA1D	7	0	3	0.037980933571347186	0.3635588339535708
SNAP29	2	0	1	0.03825554705432287	0.3635588339535708
USP37	1	0	1	0.03848522167487685	0.3635588339535708
TIMM22	1	0	1	0.038586201574317025	0.3635588339535708
NACA2	1	0	1	0.0386010962711341	0.3635588339535708
DHX15	3	0	1	0.038851548234197134	0.3635588339535708
THG1L	1	0	1	0.0392480081635857	0.3635588339535708
ZNF18	1	0	1	0.03943684189770083	0.3635588339535708
HAS1	3	0	1	0.040293335482311225	0.3635588339535708
CNTN6	3	0	2	0.04047108341090291	0.3635588339535708
ZNF414	1	0	1	0.04052028040034037	0.3635588339535708
AR	1	0	1	0.04084967320261438	0.3635588339535708
ZNF101	2	0	1	0.04091150840731498	0.3635588339535708
C12orf42	2	0	1	0.04187780057791365	0.3635588339535708
DNAJC9	1	0	1	0.042401628222523746	0.3635588339535708
MFHAS1	1	0	1	0.04254232961796988	0.3635588339535708
MSH6	4	0	2	0.04337265787647467	0.3635588339535708
CRYGC	1	0	1	0.04384426517011575	0.3635588339535708
WDR77	1	0	1	0.044456299457633144	0.3635588339535708
EIF4H	1	0	1	0.0451222813825467	0.3635588339535708
CBLN4	2	0	1	0.045479352374022196	0.3635588339535708
UQCRC2	1	0	1	0.04626844954425577	0.3635588339535708
ZNF623	1	0	1	0.04646624227498722	0.3635588339535708
C19orf18	2	0	2	0.04658963846440552	0.3635588339535708
EPB41L2	2	0	1	0.047183165046711335	0.3635588339535708
C7orf61	1	0	1	0.047644004002096334	0.3635588339535708
TGFBR2	7	0	2	0.048498957272418645	0.3635588339535708
EPS8L1	2	0	1	0.04933885928557332	0.3635588339535708
AMIGO1	1	0	1	0.04950495049504951	0.3635588339535708
LTBP2	2	0	1	0.049563838223632035	0.3635588339535708
CCDC140	1	0	1	0.04959333465582226	0.3635588339535708
IFT172	4	0	2	0.0499226199390944	0.3635588339535708
HS2ST1	1	0	1	0.05109600940166573	0.3635588339535708
RARG	2	0	1	0.05114827886041635	0.3635588339535708
LDB3	1	0	1	0.05144826876575603	0.3635588339535708
TNIK	3	0	2	0.05181884133070785	0.3635588339535708
ASAH1	1	0	1	0.052298519951885364	0.3635588339535708
ZNF467	2	0	1	0.05305321237200913	0.3635588339535708
NOVA1	2	0	1	0.05306165764618487	0.3635588339535708
MEGF8	9	0	2	0.053140610054203424	0.3635588339535708
OR52D1	2	0	1	0.05325380764724678	0.3635588339535708
SPOP	1	0	1	0.05419466724474312	0.3635588339535708
FBXO24	4	0	1	0.05437442227176336	0.3635588339535708
MED16	1	0	1	0.054451402123604685	0.3635588339535708
CDK7	1	0	1	0.05445436724025267	0.3635588339535708
FBXW10	3	0	1	0.05507821105970478	0.3635588339535708
TANC1	8	0	2	0.055306675515734746	0.3635588339535708
WSCD1	1	0	1	0.05595970900951315	0.3635588339535708
PIK3C2B	9	0	2	0.05649717514124294	0.3635588339535708
CRTAM	1	0	1	0.05716899153898925	0.3635588339535708
SLC26A8	1	0	1	0.057428358123241256	0.3635588339535708
RGL1	1	0	1	0.057454754380925024	0.3635588339535708
LRRIQ4	2	0	1	0.057994548512439834	0.3635588339535708
ELAVL4	2	0	1	0.05810237638719424	0.3635588339535708
CADM2	4	0	1	0.05911563017261764	0.3635588339535708
C9orf173	1	0	1	0.05933661662611998	0.3635588339535708
PVRL2	1	0	1	0.05938594928439931	0.3635588339535708
RMND5A	1	0	1	0.05959475566150179	0.3635588339535708
FAM65C	1	0	1	0.059765718383934976	0.3635588339535708
RCOR2	1	0	1	0.05994485073732166	0.3635588339535708
MDFIC	1	0	1	0.059988002399520096	0.3635588339535708
TTC24	1	0	1	0.060251852744471895	0.3635588339535708
ZC3H7B	5	0	2	0.06093473889464383	0.3635588339535708
MED12L	7	0	2	0.06098304671301378	0.3635588339535708
ZNF500	2	0	1	0.06139112284363681	0.3635588339535708
SCN9A	5	0	2	0.06200781298443604	0.3635588339535708
ARHGDIA	2	0	1	0.06211951795254069	0.3635588339535708
MAP7D3	4	0	1	0.062398602271309125	0.3635588339535708
KCNE1	1	0	1	0.06325910931174089	0.3635588339535708
DCUN1D4	3	0	2	0.06330716637123322	0.3635588339535708
ANKRD34B	2	0	1	0.06350415952244871	0.3635588339535708
NARFL	1	0	1	0.06354451293130838	0.3635588339535708
SAMM50	2	0	1	0.06369426751592357	0.3635588339535708
GPR21	2	0	1	0.0637267397399949	0.3635588339535708
PI4K2A	2	0	1	0.06427148274310689	0.3635588339535708
SEMA4A	2	0	1	0.06433350488934637	0.3635588339535708
SPSB1	2	0	1	0.06444960041247744	0.3635588339535708
CNOT1	2	0	1	0.06464959917248513	0.3635588339535708
LATS2	2	0	1	0.06500260010400416	0.3635588339535708
PCGF3	1	0	1	0.06519329812895235	0.3635588339535708
ST6GALNAC6	3	0	1	0.06626027034190299	0.3635588339535708
SCAI	1	0	1	0.06656903208627346	0.3635588339535708
SLC45A4	5	0	1	0.06664889362836576	0.3635588339535708
DNAAF3	3	0	1	0.06686726847208292	0.3635588339535708
ATRIP	2	0	1	0.06758583400919167	0.3635588339535708
TACR3	1	0	1	0.06782880010852609	0.3635588339535708
INHBA	1	0	1	0.0678334011667345	0.3635588339535708
HECTD4	7	0	2	0.0683667190811513	0.3635588339535708
IFI16	2	0	1	0.068667170225915	0.3635588339535708
TFAP2C	1	0	1	0.06878525244187646	0.3635588339535708
DDX10	3	0	1	0.0689797889218459	0.3635588339535708
SCD	1	0	1	0.06947339169098235	0.3635588339535708
KRT76	1	0	1	0.06979828296223912	0.3635588339535708
TMEM150B	1	0	1	0.0699741095794556	0.3635588339535708
OR14C36	1	0	1	0.0704324552753909	0.3635588339535708
MTM1	2	0	1	0.07045726766715987	0.3635588339535708
MYO5A	4	0	2	0.0708215297450425	0.3635588339535708
CDC20	1	0	1	0.07124029351000927	0.3635588339535708
HBB	1	0	1	0.07143367383384527	0.3635588339535708
ATIC	1	0	1	0.07178235589692054	0.3635588339535708
ACSL1	1	0	1	0.07182876023559834	0.3635588339535708
DGKQ	2	0	1	0.07188555819135936	0.3635588339535708
LRRC37A3	1	0	1	0.07218652999350321	0.3635588339535708
KANSL3	2	0	1	0.07226477814713109	0.3635588339535708
TNNI1	1	0	1	0.07236937328122739	0.3635588339535708
LRRC14B	2	0	1	0.07236937328122739	0.3635588339535708
OR2T10	1	0	1	0.07242178447276941	0.3635588339535708
IPO4	2	0	1	0.07250054375407816	0.3635588339535708
DDX54	2	0	1	0.07266385699752943	0.3635588339535708
SCG3	1	0	1	0.07272198385571958	0.3635588339535708
PAX9	3	0	1	0.07278020378457059	0.3635588339535708
NDUFV1	1	0	1	0.0729873731844391	0.3635588339535708
PRSS21	1	0	1	0.07330303474563847	0.3635588339535708
