gene	Total SNV Mutations	SNVs Unmapped to Ref Tx	inactivating count	inactivating p-value	inactivating BH q-value
TRIOBP	6	0	4	0.00013	0.11725999999999999
APC	4	0	3	0.00041	0.15334000000000003
CDK12	8	0	4	0.00051	0.15334000000000003
CABP5	2	0	2	0.00133	0.22499888888888891
CYP2F1	3	0	2	0.00159	0.22499888888888891
SNRNP27	2	0	2	0.00175	0.22499888888888891
WHSC1L1	3	0	3	0.00182	0.22499888888888891
ENO1	3	0	2	0.00248	0.22499888888888891
COL5A2	3	0	3	0.00276	0.22499888888888891
KLHL18	3	0	2	0.00279	0.22499888888888891
PCDH19	3	0	2	0.0033	0.22499888888888891
IQCA1	2	0	2	0.00365	0.22499888888888891
MFN2	3	0	2	0.00381	0.22499888888888891
IPO4	2	0	2	0.00383	0.22499888888888891
ZNF678	2	0	2	0.00386	0.22499888888888891
KAT6B	2	0	2	0.0041	0.22499888888888891
GNL3	2	0	2	0.00448	0.22499888888888891
IGKV3D-20	2	0	2	0.00449	0.22499888888888891
MLLT4	6	0	3	0.00487	0.23119684210526317
MEGF10	5	0	2	0.00653	0.2809085714285714
WWC3	2	0	2	0.00654	0.2809085714285714
KIAA1549L	4	0	2	0.00689	0.28249
RAI14	3	0	2	0.00772	0.29237425070994755
ART4	1	0	1	0.00808	0.29237425070994755
TRDN	2	0	2	0.00909	0.29237425070994755
GPR37L1	3	0	1	0.01009010463438506	0.29237425070994755
KMT2C	18	0	5	0.010383892505944778	0.29237425070994755
COL6A3	8	0	3	0.01045751633986928	0.29237425070994755
CPXM2	6	0	2	0.010791444542766494	0.29237425070994755
ZNF140	1	0	1	0.010821222581727283	0.29237425070994755
PCNXL2	3	0	2	0.012810822582918048	0.29237425070994755
B4GALNT4	5	0	2	0.01448037185594926	0.29237425070994755
GAK	4	0	2	0.01483613489013842	0.29237425070994755
ILF2	2	0	2	0.01509547890406823	0.29237425070994755
KIFAP3	4	0	2	0.015533739281719895	0.29237425070994755
NOMO3	2	0	1	0.01618044431500089	0.29237425070994755
JAKMIP3	4	0	2	0.0162877060394814	0.29237425070994755
IQCF3	2	0	2	0.016417934952141718	0.29237425070994755
MYO3A	4	0	3	0.016751821760616466	0.29237425070994755
PTX3	1	0	1	0.01688333614722269	0.29237425070994755
SATB1	1	0	1	0.017043905099536405	0.29237425070994755
GPR148	1	0	1	0.017836439846606617	0.29237425070994755
ZNF622	2	0	2	0.018066520930064497	0.29237425070994755
CSMD3	19	0	5	0.0193345062933818	0.29237425070994755
ZNF827	3	0	2	0.019353964659660532	0.29237425070994755
ACCS	5	0	2	0.019399394738884145	0.29237425070994755
YES1	1	0	1	0.019535447068706167	0.29237425070994755
NRIP1	3	0	1	0.020054146194725758	0.29237425070994755
KCNK6	1	0	1	0.02039775624681285	0.29237425070994755
FOXD4L3	1	0	1	0.020558365198799392	0.29237425070994755
NTM	8	0	2	0.021090817058252838	0.29237425070994755
ATG10	3	0	2	0.02143898464968699	0.29237425070994755
IRF3	1	0	1	0.02160573848414139	0.29237425070994755
SUCLA2	1	0	1	0.02273192243868064	0.29237425070994755
ZFC3H1	4	0	2	0.022801377203183072	0.29237425070994755
ANKRD32	3	0	2	0.023214244260278107	0.29237425070994755
IRAK4	1	0	1	0.02379139703083365	0.29237425070994755
NKX2-1	1	0	1	0.024137098720733767	0.29237425070994755
PDLIM7	1	0	1	0.024235373951820075	0.29237425070994755
CHD4	5	0	2	0.024527237497240686	0.29237425070994755
AASDHPPT	1	0	1	0.026023368985348842	0.29237425070994755
GLUL	1	0	1	0.026371308016877638	0.29237425070994755
CDK1	1	0	1	0.026792412388811488	0.29237425070994755
CRISP2	2	0	2	0.026897627629243102	0.29237425070994755
SPTBN5	5	0	2	0.026909932456069534	0.29237425070994755
NFATC3	1	0	1	0.026916451335055987	0.29237425070994755
CCDC110	2	0	1	0.027204222095269185	0.29237425070994755
TMEM260	1	0	1	0.02742957456729846	0.29237425070994755
FREM2	11	0	2	0.027824925568324103	0.29237425070994755
RIMS2	3	0	2	0.028306960681631615	0.29237425070994755
SLC43A3	1	0	1	0.02843817540666591	0.29237425070994755
DYRK1B	1	0	1	0.02943254061690605	0.29237425070994755
LAMA3	8	0	3	0.029647198339756892	0.29237425070994755
PYGM	1	0	1	0.03057729941291585	0.29237425070994755
SLC6A2	4	0	1	0.0309607108579213	0.29237425070994755
KCNAB1	2	0	2	0.031350910743957114	0.29237425070994755
CDK13	5	0	2	0.03137058066944819	0.29237425070994755
IPO11	1	0	1	0.03152286984207042	0.29237425070994755
