gene	Total SNV Mutations	SNVs Unmapped to Ref Tx	inactivating count	inactivating p-value	inactivating BH q-value
KMT2D	33	0	12	0.0	0.0
EP300	22	0	8	2e-05	0.01768
KMT2C	35	0	12	5e-05	0.02946666666666667
FBXW7	23	0	9	0.00023	0.10166
HLA-B	8	0	5	0.00062	0.1974266666666667
ZC3H18	4	0	3	0.00067	0.1974266666666667
ARID1A	10	0	4	0.00122	0.26696800000000004
DDX3X	5	0	3	0.00123	0.26696800000000004
ZDHHC23	2	0	2	0.00141	0.26696800000000004
KIAA0040	2	0	2	0.00151	0.26696800000000004
SPEN	30	0	7	0.00185	0.2973454545454545
PTEN	10	0	4	0.00249	0.30056000000000005
BTN2A2	2	0	2	0.00266	0.30056000000000005
CASP8	9	0	4	0.00269	0.30056000000000005
CTAGE1	2	0	2	0.00269	0.30056000000000005
LRRIQ1	7	0	3	0.00277	0.30056000000000005
BTNL3	2	0	2	0.00289	0.30056000000000005
NOS2	3	0	2	0.00369	0.3189766666666667
SLC19A3	3	0	2	0.00383	0.3189766666666667
NDUFV1	2	0	2	0.00385	0.3189766666666667
BARD1	2	0	2	0.00388	0.3189766666666667
TTC7B	2	0	2	0.00415	0.3189766666666667
ZNF236	9	0	4	0.00428	0.3189766666666667
PLEKHA8	2	0	2	0.00433	0.3189766666666667
NHS	8	0	4	0.00469	0.3246334744852411
ENGASE	3	0	2	0.00505	0.3246334744852411
CREBBP	16	0	5	0.00521	0.3246334744852411
SIGLEC8	2	0	2	0.00564	0.3246334744852411
LONRF3	3	0	2	0.00679	0.3246334744852411
ATG7	2	0	2	0.00692	0.3246334744852411
DHRS12	4	0	3	0.00693	0.3246334744852411
CUX1	5	0	2	0.00725	0.3246334744852411
RERE	5	0	2	0.00729	0.3246334744852411
FAM198B	2	0	2	0.00735	0.3246334744852411
ATRX	6	0	3	0.0074	0.3246334744852411
BCL11A	1	0	1	0.00773	0.3246334744852411
WDR64	3	0	2	0.00779	0.3246334744852411
ATRN	4	0	2	0.00802	0.3246334744852411
REPS1	3	0	2	0.0082	0.3246334744852411
MDC1	11	0	3	0.00853	0.3246334744852411
SAP130	2	0	2	0.00861	0.3246334744852411
UNC45A	3	0	2	0.00872	0.3246334744852411
ELAVL1	3	0	2	0.00907	0.3246334744852411
PPP1R13B	2	0	2	0.00907	0.3246334744852411
GPR128	4	0	2	0.00913	0.3246334744852411
LATS1	10	0	5	0.00929	0.3246334744852411
NHLRC2	3	0	2	0.00932	0.3246334744852411
LRP5	6	0	2	0.01052975181374975	0.3246334744852411
DEPDC5	4	0	2	0.01070274204251129	0.3246334744852411
TGFBR2	3	0	2	0.010802985945315285	0.3246334744852411
BMPR1A	3	0	2	0.010948225840002627	0.3246334744852411
CACNA2D3	1	0	1	0.011599582415033059	0.3246334744852411
LMX1A	3	0	2	0.011792313769884788	0.3246334744852411
CACNB4	4	0	2	0.011825363038645287	0.3246334744852411
SOX5	2	0	2	0.012207776353537203	0.3246334744852411
FSTL3	1	0	1	0.012518778167250876	0.3246334744852411
ABHD15	1	0	1	0.013747216188721784	0.3246334744852411
EFEMP2	1	0	1	0.013843129654752347	0.3246334744852411
MED1	10	0	3	0.014351114364030366	0.3246334744852411
NEDD4L	4	0	2	0.014736438792201477	0.3246334744852411
RB1	10	0	5	0.015215836642777803	0.3246334744852411
PARP14	4	0	2	0.015731927947769998	0.3246334744852411
AMELX	1	0	1	0.015830299192654742	0.3246334744852411
FAT1	14	0	4	0.015861686097232135	0.3246334744852411
CYYR1	3	0	2	0.01605651894669236	0.3246334744852411
MON1B	1	0	1	0.016328130102540656	0.3246334744852411
ERV3-1	2	0	2	0.016734161116503228	0.3246334744852411
TUBA3E	1	0	1	0.0167796496409155	0.3246334744852411
DLG1	2	0	2	0.01682114080976972	0.3246334744852411
ACTR1B	1	0	1	0.017069215669539985	0.3246334744852411
TMEM44	5	0	2	0.01714824659178599	0.3246334744852411
