Gene	ID	gene length	non-silent snv	silent snv	nonsense	lost stop	splice site	lost start	missense	recurrent missense	normalized missense position entropy	frameshift indel	inframe indel	normalized mutation entropy
A3GALT2	NA	1023	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
AADACL3	NA	1224	3	0	0	0	0	0	3	0	1.0	1.0	0.0	0.75
AADACL4	NA	1224	3	0	2	0	0	0	1	0	1.0	0.0	0.0	0.579380164285695
ABCA4	NA	6822	13	6	0	0	0	0	13	0	1.0	0.0	0.0	0.9256603431473773
ABCB10	NA	2217	13	0	0	0	0	0	13	0	1.0	0.0	0.0	0.9168497986377478
ABCD3	NA	1980	3	1	0	0	0	0	3	0	1.0	0.0	0.0	0.75
ABL2	NA	3549	8	2	2	0	0	0	6	0	1.0	3.0	0.0	0.7586640142018065
ACADM	NA	1278	3	0	0	0	0	0	3	0	1.0	0.0	0.0	1.0
ACAP3	NA	2505	3	1	0	0	0	0	3	0	1.0	0.0	0.0	0.75
ACBD3	NA	1587	1	0	1	0	0	0	0	0	1.0	0.0	0.0	1.0
ACBD6	NA	849	2	2	0	0	0	0	2	0	1.0	0.0	0.0	0.75
ACOT11	NA	1824	2	2	0	0	0	0	2	0	1.0	0.0	0.0	1.0
ACOT7	NA	1143	0	2	0	0	0	0	0	0	1.0	0.0	0.0	1.0
ACP6	NA	1287	2	0	0	0	0	0	2	0	1.0	0.0	0.0	-0.0
ACTA1	NA	1134	2	3	0	0	0	0	2	0	1.0	0.0	0.0	1.0
ACTL8	NA	1101	6	0	0	0	0	0	6	0	1.0	1.0	0.0	0.9999999999999999
ACTN2	NA	2685	21	6	0	0	0	0	21	0	1.0	0.0	0.0	0.9532644626984107
ACTRT2	NA	1134	9	2	0	0	0	0	9	0	1.0	0.0	0.0	0.9474427588512931
ADAM15	NA	2592	5	4	1	0	0	0	4	0	1.0	0.0	0.0	1.0
ADAM30	NA	2373	6	2	3	0	0	0	3	0	1.0	5.0	0.0	0.5010987918264866
ADAMTS4	NA	2514	4	5	1	0	0	0	3	0	1.0	0.0	0.0	0.9298966940476158
ADAMTSL4	NA	3225	9	1	0	0	2	0	7	0	1.0	6.0	0.0	0.59375
ADAR	NA	3681	8	3	0	0	0	0	8	0	1.0	3.0	0.0	0.8732737098805868
ADCK3	NA	1944	8	2	0	0	0	0	8	0	1.0	2.0	0.0	0.8605285271744351
ADCY10	NA	4833	9	3	0	0	2	0	7	0	1.0	4.0	0.0	0.7576597655573916
ADIPOR1	NA	1128	2	1	0	0	0	0	2	0	1.0	0.0	0.0	1.0
ADORA1	NA	981	6	3	0	0	0	0	6	0	1.0	0.0	0.0	0.9298966940476158
ADORA3	NA	1044	2	0	0	0	0	0	2	0	1.0	1.0	0.0	1.0
ADPRHL2	NA	1092	5	0	0	0	0	0	5	0	1.0	0.0	0.0	1.0
ADSS	NA	1371	1	1	0	0	0	0	1	0	1.0	1.0	0.0	1.0
AGBL4	NA	1512	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
AGL	NA	4599	9	3	3	0	1	0	5	0	1.0	2.0	0.0	0.7090260576130032
AGMAT	NA	1059	2	2	0	0	0	0	2	0	1.0	0.0	0.0	1.0
AGRN	NA	6138	10	5	0	0	1	0	9	0	1.0	2.0	0.0	0.8740065897889193
AGT	NA	1458	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
AGTRAP	NA	480	1	1	0	0	0	0	1	0	1.0	0.0	0.0	1.0
AHCTF1	NA	6828	11	5	2	0	0	0	9	0	1.0	4.0	0.0	0.8205687986494469
AHCYL1	NA	1593	5	2	0	0	0	0	5	0	1.0	1.0	0.0	0.9166666666666666
AHDC1	NA	4812	12	6	1	0	0	0	11	0	1.0	6.0	0.0	0.8214136206919876
AIM1L	NA	4986	4	3	0	0	0	0	4	0	1.0	0.0	0.0	0.8982265179691364
AIM2	NA	1032	2	0	0	0	0	0	2	0	1.0	1.0	0.0	1.0
AJAP1	NA	1236	2	5	0	0	0	0	2	0	1.0	1.0	0.0	0.9166666666666666
AK2	NA	720	0	1	0	0	0	0	0	0	1.0	0.0	0.0	1.0
AK4	NA	672	1	1	0	0	0	0	1	0	1.0	0.0	0.0	1.0
AK5	NA	1689	4	3	0	0	1	0	3	0	1.0	0.0	0.0	0.9999999999999999
AKNAD1	NA	2511	7	1	0	0	2	0	5	0	1.0	1.0	0.0	0.8333333333333335
AKR1A1	NA	978	2	0	0	0	1	0	1	0	1.0	0.0	0.0	1.0
AKR7A2	NA	1080	4	0	0	0	0	0	4	0	1.0	0.0	0.0	1.0
AKR7A3	NA	996	3	4	0	0	0	0	3	0	1.0	0.0	0.0	0.9999999999999999
AKR7L	NA	996	3	0	0	0	0	0	3	0	1.0	0.0	0.0	1.0
AKT3	NA	1440	3	4	0	0	0	0	3	0	1.0	0.0	0.0	0.9999999999999999
ALDH4A1	NA	1692	5	2	0	0	0	0	5	0	1.0	0.0	0.0	0.796453035938273
ALDH9A1	NA	1557	3	1	0	0	0	0	3	0	1.0	0.0	0.0	1.0
ALG14	NA	651	3	0	0	0	0	0	3	0	1.0	0.0	0.0	1.0
ALG6	NA	1524	2	2	0	0	0	0	2	0	1.0	1.0	0.0	1.0
ALPL	NA	1575	5	4	0	0	0	0	5	0	1.0	1.0	0.0	0.9397940008672037
ALX3	NA	1032	2	0	0	0	0	0	2	0	1.0	0.0	0.0	-0.0
AMIGO1	NA	1482	0	1	0	0	0	0	0	0	1.0	1.0	0.0	1.0
AMPD1	NA	2343	6	2	0	0	0	0	6	0	1.0	0.0	0.0	1.0
AMPD2	NA	2640	6	0	0	0	0	0	6	0	1.0	1.0	0.0	0.9999999999999999
AMY2A	NA	1536	1	1	0	0	0	0	1	0	1.0	0.0	0.0	1.0
AMY2B	NA	1536	11	0	0	0	1	0	10	0	1.0	1.0	0.0	0.8605285271744351
ANGEL2	NA	1635	1	1	1	0	0	0	0	0	1.0	0.0	0.0	1.0
ANGPTL1	NA	1476	2	0	0	0	0	0	2	0	1.0	0.0	0.0	1.0
ANGPTL3	NA	1383	1	3	0	0	0	0	1	0	1.0	1.0	0.0	1.0
ANGPTL7	NA	1041	3	1	0	0	0	0	3	0	1.0	0.0	0.0	1.0
ANKRD13C	NA	1626	1	3	0	0	0	0	1	0	1.0	0.0	0.0	1.0
ANKRD34A	NA	1491	2	0	0	0	0	0	2	0	1.0	3.0	0.0	0.5904362833084089
ANKRD35	NA	3006	9	2	0	0	0	0	9	0	1.0	0.0	0.0	0.9474427588512931
ANKRD45	NA	801	3	0	1	0	0	0	2	0	1.0	0.0	0.0	1.0
ANP32E	NA	807	5	0	1	0	1	0	3	0	1.0	0.0	0.0	0.8277293767706428
ANXA9	NA	1038	3	0	1	0	0	0	2	0	1.0	0.0	0.0	1.0
AP4B1	NA	2220	6	0	0	0	0	0	6	0	1.0	0.0	0.0	0.8710490642551527
APH1A	NA	798	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
APITD1	NA	417	1	0	0	0	0	0	1	0	1.0	0.0	0.0	1.0
APOA1BP	NA	867	2	2	0	0	1	0	1	0	1.0	0.0	0.0	1.0
