gene	Total SNV Mutations	SNVs Unmapped to Ref Tx	inactivating count	inactivating p-value	inactivating BH q-value
GSS	3	0	3	0.00145	0.24066416849722186
RAI14	2	0	2	0.00708	0.24066416849722186
JMJD1C	2	0	2	0.00736	0.24066416849722186
NUP93	2	0	2	0.0089	0.24066416849722186
WDR47	2	0	2	0.010429377470458788	0.24066416849722186
SPTAN1	2	0	2	0.014801876877988129	0.24066416849722186
GBF1	3	0	2	0.016126431220770843	0.24066416849722186
MRS2	3	0	2	0.01934984520123839	0.24066416849722186
KIAA1467	1	0	1	0.020464963981663392	0.24066416849722186
VAPA	1	0	1	0.02096128450751462	0.24066416849722186
GRID2	1	0	1	0.021190032208848956	0.24066416849722186
MPHOSPH8	2	0	2	0.022055580061755623	0.24066416849722186
BRD7	1	0	1	0.02306326252911737	0.24066416849722186
WDR7	1	0	1	0.02306539038173221	0.24066416849722186
OR1E2	1	0	1	0.023310023310023312	0.24066416849722186
ABCA5	1	0	1	0.0240900002409	0.24066416849722186
PHC1	1	0	1	0.024382512861775535	0.24066416849722186
UNC80	1	0	1	0.024513408834632544	0.24066416849722186
TPH2	1	0	1	0.02571421224510787	0.24066416849722186
CFHR5	2	0	2	0.025776517592473257	0.24066416849722186
MOB3B	1	0	1	0.027756960057734478	0.24066416849722186
CTNNAL1	2	0	2	0.02796968086594132	0.24066416849722186
OR13G1	1	0	1	0.02884171665897554	0.24066416849722186
KCNMA1	1	0	1	0.029753934957898184	0.24066416849722186
USP48	1	0	1	0.030396060670537097	0.24066416849722186
IARS	1	0	1	0.031728908208268555	0.24066416849722186
PHF8	1	0	1	0.03215744284014535	0.24066416849722186
FRMD5	1	0	1	0.03250446936453762	0.24066416849722186
FRMPD3	1	0	1	0.034507746989199076	0.24066416849722186
AJAP1	1	0	1	0.03700277520814061	0.24066416849722186
IGSF9B	1	0	1	0.0376095377787807	0.24066416849722186
CDKN2A	1	0	1	0.0377159236629705	0.24066416849722186
