gene	Total SNV Mutations	SNVs Unmapped to Ref Tx	inactivating count	inactivating p-value	inactivating BH q-value
TPTE	8	0	4	0.00134	0.41657863518984567
GSG2	1	0	1	0.00168	0.41657863518984567
ARID1A	6	0	3	0.00412	0.41657863518984567
PTEN	7	0	4	0.00471	0.41657863518984567
MSTN	1	0	1	0.00536	0.41657863518984567
CEP95	2	0	2	0.0062	0.41657863518984567
CNGB1	1	0	1	0.00664	0.41657863518984567
HERC1	2	0	2	0.00759	0.41657863518984567
TRIP11	1	0	1	0.00975	0.41657863518984567
DNAH1	1	0	1	0.01100969954529941	0.41657863518984567
TMF1	1	0	1	0.012942638227376268	0.41657863518984567
SOWAHA	1	0	1	0.015898756717224714	0.41657863518984567
IGSF9	1	0	1	0.016223494865263876	0.41657863518984567
UNC119B	1	0	1	0.017920504641410703	0.41657863518984567
GDF6	1	0	1	0.018026137899954935	0.41657863518984567
MAP3K19	2	0	2	0.018149808519520118	0.41657863518984567
DENND4A	2	0	2	0.019348347651110594	0.41657863518984567
GLYCTK	1	0	1	0.021389001775287148	0.41657863518984567
IFNLR1	1	0	1	0.022731405710129115	0.41657863518984567
CCDC67	1	0	1	0.023421397789020047	0.41657863518984567
PPM1H	1	0	1	0.023431825104857418	0.41657863518984567
GPR97	1	0	1	0.024548311076197957	0.41657863518984567
ZFC3H1	2	0	2	0.024746962310376402	0.41657863518984567
DDX31	1	0	1	0.025631824473266007	0.41657863518984567
TOP2B	1	0	1	0.02594572155051632	0.41657863518984567
MMP25	1	0	1	0.025957844460595993	0.41657863518984567
ANKFN1	1	0	1	0.02605116448705257	0.41657863518984567
LYL1	1	0	1	0.026649610915680633	0.41657863518984567
CCDC13	1	0	1	0.026652452025586353	0.41657863518984567
INSIG2	1	0	1	0.02716800695500978	0.41657863518984567
NSL1	1	0	1	0.0294967848504513	0.41657863518984567
RASA1	1	0	1	0.030758820091661285	0.41657863518984567
ATP6V0D2	1	0	1	0.030771124376884732	0.41657863518984567
PTGR1	1	0	1	0.031210986267166042	0.41657863518984567
APOD	1	0	1	0.032605151613955004	0.41657863518984567
CEP41	1	0	1	0.03272037170342255	0.41657863518984567
KDSR	1	0	1	0.033970853008119035	0.41657863518984567
DIRAS2	1	0	1	0.034587714443829555	0.41657863518984567
DNM1L	1	0	1	0.03569643749553795	0.41657863518984567
DNMT3B	1	0	1	0.03649901452660778	0.41657863518984567
ABCA1	3	0	2	0.03854158637169506	0.41657863518984567
KCNA5	1	0	1	0.03902134467553752	0.41657863518984567
GLOD4	1	0	1	0.040054474084755265	0.41657863518984567
NDUFV2	1	0	1	0.04099368697220628	0.41657863518984567
MAN1A2	2	0	2	0.04192520543350663	0.41657863518984567
PXDNL	2	0	1	0.042142526023009816	0.41657863518984567
CORO6	1	0	1	0.04261666311527807	0.41657863518984567
KCNC2	1	0	1	0.043094160741219564	0.41657863518984567
LSM5	1	0	1	0.04313691657320335	0.41657863518984567
PBRM1	2	0	2	0.04343105320304017	0.41657863518984567
PCDH19	2	0	1	0.043765591491969014	0.41657863518984567
N4BP1	1	0	1	0.04583581610670578	0.41657863518984567
F2RL1	1	0	1	0.046227810650887574	0.41657863518984567
POLR1A	2	0	1	0.04948780125699015	0.41657863518984567
NHS	2	0	1	0.050717654815641326	0.41657863518984567
IGSF9B	1	0	1	0.05117445371270662	0.41657863518984567
SGCG	1	0	1	0.051316262123466926	0.41657863518984567
VN1R4	2	0	1	0.05159958720330237	0.41657863518984567
CPNE2	1	0	1	0.053806833467850416	0.41657863518984567
CD163	2	0	1	0.054457332679845344	0.41657863518984567
TSHZ3	2	0	1	0.054617947457534545	0.41657863518984567
CCNYL1	1	0	1	0.05602554764972827	0.41657863518984567
FAT4	9	0	3	0.056287290329843524	0.41657863518984567
UGT1A9	1	0	1	0.05663155510250312	0.41657863518984567
PDE9A	1	0	1	0.057753393011839446	0.41657863518984567
SORBS2	1	0	1	0.05815982319413749	0.41657863518984567
PLEC	2	0	1	0.06004924037710923	0.41657863518984567
UBIAD1	1	0	1	0.060350030175015085	0.41657863518984567
SLC25A13	2	0	2	0.06039376736320812	0.41657863518984567
LTF	1	0	1	0.060412009907569626	0.41657863518984567
ALDH16A1	1	0	1	0.0605070490712168	0.41657863518984567
ICOSLG	1	0	1	0.060584030049678904	0.41657863518984567
FAM45A	1	0	1	0.06065384848668648	0.41657863518984567
GPR110	2	0	1	0.06141751627564181	0.41657863518984567
CPNE4	1	0	1	0.0637267397399949	0.41657863518984567
SEC61A1	1	0	1	0.06406560317765392	0.41657863518984567
RGS22	3	0	2	0.0643707756678468	0.41657863518984567
SCIN	1	0	1	0.06466214031684449	0.41657863518984567
TAS2R50	1	0	1	0.0660545610674417	0.41657863518984567
TMTC4	1	0	1	0.06608075067732769	0.41657863518984567
C20orf195	2	0	1	0.06674676278200507	0.41657863518984567
FFAR3	1	0	1	0.068667170225915	0.41657863518984567
DPY19L4	1	0	1	0.06880418329434429	0.41657863518984567
GMIP	1	0	1	0.07036307345904869	0.41657863518984567
DHRS7B	1	0	1	0.07081651441116069	0.41657863518984567
MCM3AP	2	0	1	0.07083156254426973	0.41657863518984567
TMTC1	1	0	1	0.07090689924129617	0.41657863518984567
RAET1E	1	0	1	0.07107320540156362	0.41657863518984567
TYMS	1	0	1	0.07228567297961544	0.41657863518984567
AFF1	1	0	1	0.07328691828508611	0.41657863518984567
CDH4	1	0	1	0.0733783387144115	0.41657863518984567
GPC4	1	0	1	0.07384433613941811	0.41657863518984567
MFSD3	1	0	1	0.07432733759476735	0.41657863518984567
OR5P2	1	0	1	0.07483349547257352	0.41657863518984567
ELOVL7	1	0	1	0.07485590238790328	0.41657863518984567
MYCBPAP	1	0	1	0.07560864962951762	0.41657863518984567
ZC3H18	1	0	1	0.07799095304944627	0.41657863518984567
PDC	1	0	1	0.07814331483941549	0.41657863518984567
JMJD8	1	0	1	0.08154611432765228	0.41657863518984567
SMARCA2	1	0	1	0.08187996397281586	0.41657863518984567
SLC16A5	5	0	1	0.08208832703989492	0.41657863518984567
NUP62CL	1	0	1	0.08254911672445105	0.41657863518984567
ANP32E	1	0	1	0.08265145879824778	0.41657863518984567
ZIC2	1	0	1	0.08291186468783683	0.41657863518984567
SENP5	1	0	1	0.08315316813570597	0.41657863518984567
NCAM1	2	0	1	0.08371703641691085	0.41657863518984567
ZNF813	1	0	1	0.08388558006878617	0.41657863518984567
ZNF227	1	0	1	0.08534607834769992	0.41657863518984567
AMER3	1	0	1	0.08733624454148471	0.41657863518984567
MAPRE1	1	0	1	0.08899964400142399	0.41657863518984567
MXRA5	3	0	1	0.09075233687267448	0.41657863518984567
KDM5C	1	0	1	0.09089256498818396	0.41657863518984567
FAM107B	3	0	1	0.09163383121048291	0.41657863518984567
CHEK2	1	0	1	0.09170946441672781	0.41657863518984567
PPM1L	1	0	1	0.09239582370876837	0.41657863518984567
ATL3	1	0	1	0.09333582228859436	0.41657863518984567
UNC13B	1	0	1	0.09351912466099317	0.41657863518984567
EML1	1	0	1	0.09394081728511038	0.41657863518984567
NR6A1	1	0	1	0.09438414346389806	0.41657863518984567
