gene	Total Mutations	Unmapped to Ref Tx	num recurrent	position entropy	mean vest score	entropy p-value	vest p-value	combined p-value	entropy BH q-value	vest BH q-value	combined BH q-value
HRAS	18	0	13	0.4939869889330625	0.8378333333333333	0.0	0.0	2.402585092994044e-09	0.0	0.0	1.095418630065751e-05
TP53	210	0	81	0.8066948655705779	0.5895904761904761	0.0	0.0	2.402585092994044e-09	0.0	0.0	1.095418630065751e-05
ZNF687	12	0	4	0.7195867761904634	0.36375	0.0	0.12962	1.886758266636501e-05	0.0	0.8176349964516146	0.032258849463817574
NFE2L2	21	0	5	0.8561572184913414	0.7047142857142857	7e-05	0.0	1.5455958546619583e-08	0.11968249999999998	0.0	5.285165025016566e-05
PIK3CA	55	0	31	0.6639152001556599	0.8585272727272726	0.0	0.0	2.402585092994044e-09	0.0	0.0	1.095418630065751e-05
EPHX2	2	0	0	1.0	0.68	1.0	0.0	0.0001251292546497022	1.0	0.0	0.13165522654604822
SAMD9	5	0	3	0.4056390622295664	0.55	9e-05	0.00894	1.2095487896600779e-05	0.123102	0.5284946382978724	0.032258849463817574
OR11L1	7	0	4	0.4841962570206112	0.43942857142857145	0.00025	0.00431	1.5883284208628593e-05	0.24425	0.47928601626016254	0.032258849463817574
TMEM132B	12	0	4	0.7897710354051725	0.5108333333333334	0.00022	0.00566	1.817520616886148e-05	0.24199538461538464	0.49946761290322583	0.032258849463817574
AGER	6	0	4	0.4841962570206112	0.39166666666666666	0.0003	0.01741	6.874741685224834e-05	0.2564625	0.62623886832712	0.1000149327132942
SIPA1L2	12	0	4	0.5929060718765461	0.3781666666666666	2e-05	0.27918	7.312102113853941e-05	0.054712000000000004	0.9212603232810614	0.1000149327132942
MAPK1	4	0	4	0.0	0.865	0.01331	0.00058	9.859514027529152e-05	1.0	0.28333	0.12259857533503976
SRRT	4	0	0	1.0	0.8342499999999999	1.0	1e-05	0.0001251292546497022	1.0	0.022796666666666666	0.13165522654604822
