,gene length,silent,nonsense,splice site,missense,recurrent missense,frameshift indel,inframe indel,lost start and stop,expression_CCLE,replication_time,HiC_compartment,gene_betweeness,gene_degree,exp_mean,exp_std,methy_mean,methy_std,cna_mean,cna_std,3'UTR,5'UTR,SNP,DEL,INS
TP53,0.0,0.006343286497389078,0.03681624610131207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015890611885400197,0.14460246592138698,0.17299847521362985,0.02674069411489105,0.0,0.0,0.0,0.01167947194502883,0.008177895748692099,0.0,0.0,0.1506255034362896,0.0,0.0
SMAD4,0.0,0.0,0.036324079562066736,0.0,0.005974139211565477,0.0,0.0,0.0,0.0,0.01241369829891703,0.00975102028633934,0.009110526603204383,0.1646492297343134,0.18684388104663635,0.028193671523934316,0.0,0.015672136907164486,0.0028056583100798393,0.04334440555919433,0.037847947458044096,0.0,0.037024693016126875,0.11247515550671572,0.0,0.0
ERBB3,0.022595350111596635,0.0,0.0,0.0,0.0,0.055458830257988645,0.0,0.0,0.0,0.0,0.0,0.0016570819871166431,0.07188386948188794,0.10862742904133427,0.0028829582682037835,0.0,0.0,0.0,0.0,0.0,0.009699637042346831,0.029636069440999724,0.08328222719699196,0.08456393305297888,0.0
MAP3K1,0.10588584490899328,0.0,0.02864620093229933,0.0,0.0,0.0,0.0,0.0,0.0,0.018091439233873408,0.009000973751273511,0.002665828684234345,0.12818124970923406,0.15346184343547353,0.0,0.0,0.0,0.0,0.013639719511778059,0.0,0.0,0.0,0.0,0.0,0.0
CASP8,0.0,0.006992595189383666,0.04748437083547802,0.0,0.001344983646296427,0.0,0.020241248702822734,0.0,0.0,0.0,0.006337613185183555,0.0,0.13245866431691228,0.16756497703565354,0.00475685016435029,0.005526167457648251,0.006509420490110274,0.006037758777733826,0.030172186841568194,0.005608993887554398,0.0,0.0,0.11781459306301112,0.07929410514488144,0.0
EP300,0.04994738508246127,0.011038194977690208,0.06558917994228747,0.012660599152534258,0.004969284335525237,0.0,0.02991388865575556,0.0,0.0,0.0,0.0,0.0,0.12685125420478904,0.1616747983752458,0.03048943416967348,0.004899270578107018,0.008175756469764095,0.005106701670255898,0.00459456880035547,0.006139940096663132,0.0,0.0,0.10163277240553947,0.10374721410765497,0.0
AKT1,-0.012694392268243399,0.0,-0.007657781816931719,0.0,0.0,0.0,0.0,0.0,0.0,-0.01019094504321573,-0.005418444548284301,-0.005129713670558644,0.1263230793547802,0.14875807112791922,0.02354358427107181,-0.013308855421096513,0.01578110793895912,0.0084696962670808,0.02800817611131176,0.012966569579743376,0.0,0.0,0.0,-0.008805623143947894,0.0
NOTCH1,0.047265105230637955,0.0,0.013904656073634447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1051354026824432,0.12886934003688363,0.016292448481606825,0.007470255281710053,0.002620997914507539,0.0,0.0,0.0,0.027711180149380815,0.0,0.0918801684039332,0.0,0.055923545912421935
PIK3CA,0.023075781205461776,0.008325139318017372,0.0,0.0,0.0,0.23838184297326437,0.0,0.0,0.0,0.01062357334638181,0.011274138916842147,0.0040534410648015995,0.10453849773951879,0.1187203913252553,0.008282195493318323,0.0050774725168600265,0.014685567175310499,0.00598732284160608,0.0024733382907244916,0.03489622409830667,0.0,0.0,0.15846388814720447,0.0,0.0
ERBB2,0.032872797200331316,0.012733497574447139,0.0,0.0,0.005171037889175056,0.1831577953512959,0.0,0.0,0.0,-0.017857534847126405,-0.011349404995290635,0.0,0.10733352372164326,0.12017139164194021,0.009648327029307069,0.015826810555346127,0.009378591133247238,0.0,-0.014454755442104728,0.0,0.0,0.0,0.08194102335494796,0.0,0.0
