,gene length,silent,nonsense,splice site,missense,recurrent missense,frameshift indel,inframe indel,lost start and stop,expression_CCLE,replication_time,HiC_compartment,gene_betweeness,gene_degree,exp_mean,exp_std,methy_mean,methy_std,cna_mean,cna_std,3'UTR,5'UTR,SNP,DEL,INS
TP53,0.0,0.013568133470175214,0.027917699856647493,0.012053537112816204,0.0,0.08266936266221175,0.012455336782995374,0.005701844036840209,0.0,0.0,0.005484775705566047,0.006811475259216437,0.12914573963293347,0.13360883277706048,0.03390847246267159,0.001843838120092256,0.01393477291528028,0.0012890123897465744,0.041941806821308825,0.014530781053116337,0.0,0.0,0.09532675485725467,0.10318134649032767,0.04566736467276167
PIK3CA,0.04895501807397956,0.025962766745877275,0.0,0.0,0.017631920180069927,0.19774738575117307,0.0,0.0,0.0,0.004031200887674835,0.007132217632220161,0.0,0.13187577004508788,0.09807416445933831,0.020860291188639746,0.003983287480376907,0.02332277706807412,0.0044636592173223355,0.002999975225772611,0.009272971476532943,0.0,0.0,0.11539469520322815,0.0014756435865118656,0.0
PTEN,0.0,0.016261991811270693,0.026406591584452244,0.0,0.0022432019605937437,0.0,0.03193261442051887,0.0,0.0,0.013859655555742673,0.003845700066753832,0.002048647565247086,0.1329020137083905,0.09212178680328365,0.040287358528157347,0.004639172097454569,0.017710001152646926,0.0,0.06532562593756641,0.01004508170861168,0.0,0.0,0.0,0.09780060846556304,0.05932512142705504
ARID1A,0.055558136470515884,0.016025264606039702,0.054606720929608,0.0,0.018148055903446758,0.0,0.06888460769197446,0.0,0.0,0.006066319043566082,0.0,0.0053445437842637444,0.03832104890688115,0.06768011221450371,0.03545919343487952,0.006545059318782909,0.01514866991714059,0.0,0.0,0.004202394168902668,0.0,0.0,0.07341779023065853,0.143836744671881,0.07536765435740655
FBXW7,0.005108158142849817,0.011247893445774093,0.020204142249732937,0.0,0.0012072135056260813,0.12044786692422949,0.016414427236814966,0.0,0.0,0.012714902658934268,0.0033007279419922653,0.014386623158240797,0.1517933348295779,0.13158234514773015,0.016682955219577578,0.0,0.01983491124593445,0.002135472298264718,0.010323718099080947,0.006347472821241207,0.0012102241249007384,0.0,0.08685012639082124,0.01074884722725733,0.04028523869615608
CTNNB1,0.031992076926288304,0.006307861590795383,0.020439513066001447,0.0,0.0,0.05524802036033494,0.01098584858625612,0.0,0.0,0.011345761597410464,0.0037054118413468173,0.0013034818494825906,0.1779124375597549,0.18326086776673806,0.03351686942052018,0.0027965474715261895,0.019971278116465124,0.004426663001550535,0.002892968793244355,0.012700091665911462,0.0024023974813615068,0.0,0.08369080497664677,0.005427699293101718,0.0
CDKN2A,-0.012485383309061057,-0.008101379068616854,0.026266500133922982,0.0,0.0,0.0,0.013341583375714533,0.009445206406723,0.0,0.008813206454558659,0.004236452916484751,0.004807851256826978,0.11065787834651453,0.1351309483842902,-0.015783245143327046,0.013050772633368485,0.003472819857850931,0.02184491393832988,-0.008442862545910784,0.0024460390703960055,0.0,0.0,-0.007776006517013795,0.0,0.00868701945939987
SMAD4,0.0022857874004899026,0.003451081710816928,0.0,0.0,0.0,0.11676902898588115,0.0061987963459587125,0.0,0.0,0.011594411403683308,0.0023530412536857392,0.006384830048151047,0.18163897833779408,0.13685165366895252,0.036695632789600585,0.0,0.014223925720917074,0.0037271542240719935,0.03553633412442331,0.013811612311458332,0.0,0.0,0.047018618753138064,0.0,0.0
ERBB2,0.055392573358544,0.007915644332153693,0.0,0.0,0.002838501430453444,0.1803841759505097,0.0,0.0,0.0,0.0,0.0028220122331625574,0.0,0.12063245381713478,0.1131006964059291,0.02315145681912867,0.015243270090235045,0.013734664521427936,0.0,-0.021369696462846893,0.0051057814354386055,-0.017899963238908967,0.0,0.054989316386660936,0.0,0.0
APC,0.05249647697332638,0.013912737743346004,0.043863080335980964,0.0,0.008747911397821828,0.0,0.030319411025827636,0.0,0.0,0.008546233031943795,0.005742254124168178,0.0050983678986307734,0.14916778630983113,0.1624514563829449,0.021596567026904934,0.00735860382047282,0.0,0.008948608280773207,0.041970112119789627,0.007697361671508918,0.0014612207848053171,0.0020782863627836767,0.0700197423039195,0.04977062758131623,0.07193689904578393
