,gene length,silent,nonsense,splice site,missense,recurrent missense,frameshift indel,inframe indel,lost start and stop,expression_CCLE,replication_time,HiC_compartment,gene_betweeness,gene_degree,exp_mean,exp_std,methy_mean,methy_std,cna_mean,cna_std,3'UTR,5'UTR,SNP,DEL,INS
TP53,0.0,0.013805293055507095,0.005509647706835374,0.0040724981082647105,0.004327575360214331,0.13126985478761227,0.014701264838617889,0.007446659611638096,0.0,0.0,0.004673586881220437,0.0018633337238874725,0.09550922120531741,0.10886692033546719,0.016096425327454034,0.002409859540071335,0.0022161474780068025,0.0025345588833805,0.005386927627974658,0.0037846781750825453,0.0,0.0,0.16996878375979763,0.17197295866120366,0.030221746430201035
PIK3CA,0.020171044094147106,0.015925012460503873,0.0,0.0,0.004474579974939552,0.0,0.0,0.01744884451622719,0.0,0.0,0.003985213192532394,0.0,0.06407264966512566,0.07835208335462507,0.0,0.0,0.0,0.0,0.00870632772075175,0.004464285079278957,0.0,0.0,0.2043457695676073,0.1782635604434442,0.0
PTEN,-0.017400382190677577,0.014314739596831327,0.024629091600930325,0.0,0.0,0.0,0.05619756011443977,0.0,0.0,0.015014361687173572,0.003134288676709951,0.0051968070978369585,0.12129068812674315,0.13118939748194453,0.018331360975020528,0.0,0.009509555675309977,0.01920382243293836,0.017521280624905766,0.013906719275333768,0.0,0.0,0.13163746567848056,0.017961065649207242,0.04000011899462641
ARID1A,0.06312131974119017,0.010593978145563288,0.03072574492493163,0.0,0.0010563028335678348,0.0,0.0633026673106481,0.0,0.0,0.002589758174364465,0.0,0.005108852803255126,0.04273918625047318,0.07619337745121235,0.01737936419165162,0.0,0.0,0.0,0.015620121215921379,0.01550066041146747,0.0,0.0,0.05297533294921125,0.23298241377921422,0.02746314702936814
NF1,0.056034607026281685,0.010085618352993264,0.027964088002386978,0.01928328471013918,0.0,0.0,0.09270694428802251,0.017170729670648865,0.0,0.0,0.0,0.0,0.0349564921074004,0.03961948742624816,0.016820228931583053,0.0,0.0,0.0,0.0034842016147758614,0.01098266801219186,0.0,0.0,0.07596341388250383,0.28085189175829306,0.0
IDH1,0.004438240195150878,0.008200855288457154,0.0,0.0,0.008280034805670189,0.2450134181340224,0.0,0.0,0.0,0.00733858527236253,0.00825624165515304,0.004320518405229512,0.06580562678008689,0.07518050811740212,0.01848817702711636,0.0,0.00939218542217679,0.009117747934835108,0.0068587545329035216,0.0,0.0,0.0,0.2902327622129024,0.0,0.0
NOTCH1,0.039017887169434995,0.006788057650192636,0.0024554922216916686,0.011061311891562065,0.008889109902382952,0.0,0.01844522310246577,0.019277968932292278,0.0,0.0,0.0029899583707752586,0.0027253417667383317,0.13605977910162517,0.1425604864993904,0.01789017123382064,0.001284852181175633,0.0,0.00731920770449479,0.004277011970172884,0.005607636570362284,0.0,0.0,0.134064830417298,0.2109236148118787,0.0
PIK3R1,0.017249735910785935,0.0,0.0,0.009046338308826452,0.0,0.0,0.01576174404624786,0.02296423672572029,0.0,0.017401506336810285,0.005231227472224681,0.008267161778324705,0.15333251463903713,0.13340810267356445,0.008226735913753724,0.004710103702937007,0.005038789817196576,0.0,0.0036397203256300914,0.004058205897731815,0.0,0.0,0.09063762754416926,0.1905213332619372,0.0
SETD2,0.06847725092825194,0.005858216434591973,0.02229342810587709,0.0,0.000605098083468536,0.0,0.0726977652078297,0.0,0.0,0.0,0.0,0.01923637497529916,0.0060458941151873835,0.021445465501986227,0.012058897953821923,0.008630855221645167,0.0,0.0,0.0,0.0,0.0,0.0,0.03053255630554813,0.0,0.07161328152139024
ARID2,0.05937590035785747,0.0,0.01513639108650447,0.0,0.0,0.0,0.05883757593933553,0.0,0.0,0.0,0.004944937111702574,0.0,0.0,0.029579946057704164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.017913630406600045,0.23596253563696465,0.0
ATRX,0.040062403323028684,0.012952639332529103,0.029708670617263733,0.017780607636863677,0.0,0.0,0.05721412522355185,0.0,0.0,0.0,0.002421709452291365,0.0,0.04862348997630034,0.062260916779002806,0.010398331114053083,0.0,0.004331854984529482,0.013505321993967034,0.0,0.010039317863781094,0.0020752597157424058,0.0,0.16342395301363044,0.23172649871920847,0.08296998460915384
SMARCA4,0.036315509288848635,0.0076363696356408495,0.0,0.0,0.0087074019451846,0.0,0.0,0.014258063882068517,0.0,-0.023771343216800217,0.0,0.0,0.1227894903450201,0.15434174221610408,0.017155594664145624,0.0,0.0,0.0023572476826570488,0.0,0.0,0.0,0.0,0.10005999597215814,0.14607358336844145,0.0
EGFR,0.03760205980220371,0.010127826417372587,0.0,0.0,0.0028601835208729165,0.14025330782496198,0.0,0.0,0.0,0.00781101801405637,0.003975570397718731,0.002687229307836214,0.1516903651020709,0.1555318799691382,0.015329328563562283,0.017729661936177532,0.0035504846657280487,0.003474717999735588,0.026980670596196576,0.027993713180965607,0.0,0.0,0.16761135277058603,0.0,0.0
NRAS,0.034259778600688046,0.005631139426225451,0.0,0.0,0.014311919371755383,0.0,0.0,0.0,0.0,0.00791839435268582,0.013287366815309426,0.009197705038108683,0.03308249962671597,0.04661569314102185,0.016043059413127392,0.0022516867915498284,0.013344419415657283,0.037069873429995154,0.053645898568062206,0.05615558624683703,0.0,0.0,-0.030262630282581457,-0.005200162743117742,0.0
